date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:49:41	17002/17002	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Dec%202023%2021:49:41%20GMT	https://static.wixstatic.com/media/7a7733_ef7ec529099c463394c9de893e364849~mv2.png/v1/crop/x_0,y_335,w_960,h_290/fill/w_258,h_78,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/PhotoRoom-20230930_152838.png	C:/My%20Web%20Sites/proyecto3/static.wixstatic.com/media/7a7733_ef7ec529099c463394c9de893e364849_mv2.png/v1/crop/x_0,y_335,w_960,h_290/fill/w_258,h_78,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/PhotoRoom-20230930_152838.png	(from https://www.giambarhogar.com/)
16:49:41	754919/754919	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202023%2021:49:40%20GMT	https://www.giambarhogar.com/librodereclamaciones	C:/My%20Web%20Sites/proyecto3/www.giambarhogar.com/librodereclamaciones.html	(from https://www.giambarhogar.com/)
16:49:42	553291/553291	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202023%2021:49:41%20GMT	https://www.giambarhogar.com/account/mi-lista-de-deseos	C:/My%20Web%20Sites/proyecto3/www.giambarhogar.com/account/mi-lista-de-deseos.html	(from https://www.giambarhogar.com/)
16:49:43	1067017/1067017	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202023%2021:49:42%20GMT	https://www.giambarhogar.com/cart-page	C:/My%20Web%20Sites/proyecto3/www.giambarhogar.com/cart-page.html	(from https://www.giambarhogar.com/)
16:49:45	1165907/1165907	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202023%2021:49:44%20GMT	https://www.giambarhogar.com/home	C:/My%20Web%20Sites/proyecto3/www.giambarhogar.com/home.html	(from https://www.giambarhogar.com/)
16:49:46	1227798/1227798	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202023%2021:49:46%20GMT	https://www.giambarhogar.com/cuchillos	C:/My%20Web%20Sites/proyecto3/www.giambarhogar.com/cuchillos.html	(from https://www.giambarhogar.com/)
16:49:49	1227507/1227507	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202023%2021:49:49%20GMT	https://www.giambarhogar.com/disney-marvel	C:/My%20Web%20Sites/proyecto3/www.giambarhogar.com/disney-marvel.html	(from https://www.giambarhogar.com/)
16:49:49	1227583/1227583	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202023%2021:49:47%20GMT	https://www.giambarhogar.com/edredones	C:/My%20Web%20Sites/proyecto3/www.giambarhogar.com/edredones.html	(from https://www.giambarhogar.com/)
16:49:51	1227777/1227777	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202023%2021:49:49%20GMT	https://www.giambarhogar.com/navidad	C:/My%20Web%20Sites/proyecto3/www.giambarhogar.com/navidad.html	(from https://www.giambarhogar.com/)
16:49:52	720496/720496	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202023%2021:49:51%20GMT	https://www.giambarhogar.com/t%c3%a9rminos-y-condiciones	C:/My%20Web%20Sites/proyecto3/www.giambarhogar.com/t%c3%a9rminos-y-condiciones.html	(from https://www.giambarhogar.com/)
16:49:52	1227611/1227611	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202023%2021:49:50%20GMT	https://www.giambarhogar.com/zapatillas	C:/My%20Web%20Sites/proyecto3/www.giambarhogar.com/zapatillas.html	(from https://www.giambarhogar.com/)
16:49:53	765512/765512	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202023%2021:49:52%20GMT	https://www.giambarhogar.com/copia-de-acerca-de	C:/My%20Web%20Sites/proyecto3/www.giambarhogar.com/copia-de-acerca-de.html	(from https://www.giambarhogar.com/)
16:49:53	2432/2432	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Dec%202023%2021:49:53%20GMT	https://static.wixstatic.com/media/84770f_27001c40036842889a78a72766ad4700~mv2.png/v1/fill/w_47,h_30,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/Visa.png	C:/My%20Web%20Sites/proyecto3/static.wixstatic.com/media/84770f_27001c40036842889a78a72766ad4700_mv2.png/v1/fill/w_47,h_30,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/Visa.png	(from https://www.giambarhogar.com/)
16:49:53	3246/3246	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Dec%202023%2021:49:53%20GMT	https://static.wixstatic.com/media/c837a6_e8798fcfdaf144478a5c7da1ba28ff2c~mv2.png/v1/fill/w_47,h_30,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/brand-mastercard%403x.png	C:/My%20Web%20Sites/proyecto3/static.wixstatic.com/media/c837a6_e8798fcfdaf144478a5c7da1ba28ff2c_mv2.png/v1/fill/w_47,h_30,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/brand-mastercard@3x.png	(from https://www.giambarhogar.com/)
16:49:54	1634/1634	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Dec%202023%2021:49:54%20GMT	https://static.wixstatic.com/media/c837a6_2bd3e20d1e214eccb5e106fc6d1f535d~mv2.png/v1/fill/w_39,h_25,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/brand-amex%403x.png	C:/My%20Web%20Sites/proyecto3/static.wixstatic.com/media/c837a6_2bd3e20d1e214eccb5e106fc6d1f535d_mv2.png/v1/fill/w_39,h_25,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/brand-amex@3x.png	(from https://www.giambarhogar.com/)
16:49:54	3918/3918	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Dec%202023%2021:49:54%20GMT	https://static.wixstatic.com/media/84770f_70555dcb450a415d80322cb8d7e82a33~mv2.png/v1/fill/w_48,h_35,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/Diners.png	C:/My%20Web%20Sites/proyecto3/static.wixstatic.com/media/84770f_70555dcb450a415d80322cb8d7e82a33_mv2.png/v1/fill/w_48,h_35,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/Diners.png	(from https://www.giambarhogar.com/)
16:49:54	65254/65254	---M-Z	200	added ('OK')	application/javascript	etag:%225b6773578af8dd5591339930c2b29024%22	https://browser.sentry-cdn.com/6.18.2/bundle.min.js	C:/My%20Web%20Sites/proyecto3/browser.sentry-cdn.com/6.18.2/bundle.min.js	(from https://www.giambarhogar.com/)
16:49:57	483/483	---MCZ	200	added ('OK')	text/xml	etag:W/%221e3-x9dSaeFDqW86uvnEEyAd0rfsreQ%22	https://www.giambarhogar.com/sitemap.xml	C:/My%20Web%20Sites/proyecto3/www.giambarhogar.com/sitemap.xml	(from https://www.giambarhogar.com/)
16:49:58	2929/2929	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2011%20Dec%202023%2021:49:58%20GMT	https://www.giambarhogar.com/feed.xml	C:/My%20Web%20Sites/proyecto3/www.giambarhogar.com/feed.1a.delayed	(from https://www.giambarhogar.com/)
16:49:58	2929/2929	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2011%20Dec%202023%2021:49:58%20GMT	https://www.giambarhogar.com/${n.uri}	C:/My%20Web%20Sites/proyecto3/www.giambarhogar.com/${n.1b.delayed	(from https://www.giambarhogar.com/)
16:49:58	101169/101169	---M-Z	200	added ('OK')	application/javascript	etag:W/%22af7b99c5d16ff0b6d2447be930b16a99%22	https://static.parastorage.com/services/wix-thunderbolt/dist/thunderbolt-commons.2d296a09.bundle.min.js	C:/My%20Web%20Sites/proyecto3/static.parastorage.com/services/wix-thunderbolt/dist/thunderbolt-commons.2d296a09.bundle.min.js	(from https://www.giambarhogar.com/)
16:49:59	171444/171444	---M-Z	200	added ('OK')	application/javascript	etag:W/%226b4b679e015c54259950ba74c6bd9341%22	https://static.parastorage.com/services/wix-thunderbolt/dist/main.3ff02e7e.bundle.min.js	C:/My%20Web%20Sites/proyecto3/static.parastorage.com/services/wix-thunderbolt/dist/main.3ff02e7e.bundle.min.js	(from https://www.giambarhogar.com/)
16:49:59	73015/73015	---M-Z	200	added ('OK')	application/javascript	etag:W/%229becc40fb1d85d21d0ca38e2f7069511%22	https://static.parastorage.com/unpkg/lodash@4.17.21/lodash.min.js	C:/My%20Web%20Sites/proyecto3/static.parastorage.com/unpkg/lodash@4.17.21/lodash.min.js	(from https://www.giambarhogar.com/)
16:49:59	12463/12463	---M-Z	200	added ('OK')	application/javascript	etag:W/%2263d498e143f421cc44dfb64f22fef270%22	https://static.parastorage.com/unpkg/react@16.14.0/umd/react.production.min.js	C:/My%20Web%20Sites/proyecto3/static.parastorage.com/unpkg/react@16.14.0/umd/react.production.min.js	(from https://www.giambarhogar.com/)
16:50:00	118656/118656	---M-Z	200	added ('OK')	application/javascript	etag:W/%22c5abc87541fe6bb0f43f22af475a8b20%22	https://static.parastorage.com/unpkg/react-dom@16.14.0/umd/react-dom.production.min.js	C:/My%20Web%20Sites/proyecto3/static.parastorage.com/unpkg/react-dom@16.14.0/umd/react-dom.production.min.js	(from https://www.giambarhogar.com/)
16:50:00	2929/2929	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2011%20Dec%202023%2021:50:01%20GMT	https://www.giambarhogar.com/decodeURIComponent(e	C:/My%20Web%20Sites/proyecto3/www.giambarhogar.com/decodeURIComponent(e.21.delayed	(from https://www.giambarhogar.com/)
16:50:00	7235/7235	---M-Z	200	added ('OK')	application/javascript	etag:W/%227145d37309f2d1ad0f961c6c0a0db191%22	https://static.parastorage.com/services/tag-manager-client/1.820.0/siteTags.bundle.min.js	C:/My%20Web%20Sites/proyecto3/static.parastorage.com/services/tag-manager-client/1.820.0/siteTags.bundle.min.js	(from https://www.giambarhogar.com/)
16:50:01	30907/30907	---M-Z	200	added ('OK')	application/javascript	etag:W/%225e646fa090a760653cfa56c727bb5a13%22	https://static.parastorage.com/services/wix-perf-measure/1.1095.0/wix-perf-measure.umd.min.js	C:/My%20Web%20Sites/proyecto3/static.parastorage.com/services/wix-perf-measure/1.1095.0/wix-perf-measure.umd.min.js	(from https://www.giambarhogar.com/)
16:50:02	9062/9062	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Dec%202023%2021:50:02%20GMT	https://static.wixstatic.com/media/7a7733_88e97a9874254d02bdf5994c8d650728~mv2.png/v1/fill/w_201,h_111,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/banco-de-credito-del-peru-bcp-logo-vector%20(1).png	C:/My%20Web%20Sites/proyecto3/static.wixstatic.com/media/7a7733_88e97a9874254d02bdf5994c8d650728_mv2.png/v1/fill/w_201,h_111,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/banco-de-credito-del-peru-bcp-logo-vector%20(1).png	(from https://www.giambarhogar.com/bancos)
16:50:02	24407/24407	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Dec%202023%2021:50:02%20GMT	https://static.wixstatic.com/media/7a7733_d24c751946174bbbaad9d24d40e02149~mv2.png/v1/fill/w_140,h_140,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/1200x630wa-PhotoRoom.png	C:/My%20Web%20Sites/proyecto3/static.wixstatic.com/media/7a7733_d24c751946174bbbaad9d24d40e02149_mv2.png/v1/fill/w_140,h_140,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/1200x630wa-PhotoRoom.png	(from https://www.giambarhogar.com/bancos)
16:50:03	4499/4499	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Dec%202023%2021:50:03%20GMT	https://static.wixstatic.com/media/7a7733_d25017273ae44084b7bc436e36b167e7~mv2.png/v1/fill/w_85,h_85,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/124034.png	C:/My%20Web%20Sites/proyecto3/static.wixstatic.com/media/7a7733_d25017273ae44084b7bc436e36b167e7_mv2.png/v1/fill/w_85,h_85,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/124034.png	(from https://www.giambarhogar.com/bancos)
16:50:03	5732/5732	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Dec%202023%2021:50:03%20GMT	https://static.wixstatic.com/media/7a7733_a3d6437b5c0b40baa4985024d1d8871c~mv2.png/v1/fill/w_92,h_92,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/59060c9a0cbeef0acff9a65d.png	C:/My%20Web%20Sites/proyecto3/static.wixstatic.com/media/7a7733_a3d6437b5c0b40baa4985024d1d8871c_mv2.png/v1/fill/w_92,h_92,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/59060c9a0cbeef0acff9a65d.png	(from https://www.giambarhogar.com/bancos)
16:50:04	40949/40949	---M--	200	added ('OK')	image/png	etag:%22d6793e194624ea8a9de511b9e7c63bf0%22	https://static.parastorage.com/services/editor-elements-library/dist/thunderbolt/media/sloppyframe.d2412ec4.png	C:/My%20Web%20Sites/proyecto3/static.parastorage.com/services/editor-elements-library/dist/thunderbolt/media/sloppyframe.d2412ec4.png	(from https://www.giambarhogar.com/contacto)
16:50:07	2929/2929	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2011%20Dec%202023%2021:50:08%20GMT	https://www.giambarhogar.com/account/sitemap.xml	C:/My%20Web%20Sites/proyecto3/www.giambarhogar.com/account/sitemap.2a.delayed	(from https://www.giambarhogar.com/account/mi-lista-de-deseos)
16:50:07	684854/684854	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202023%2021:50:07%20GMT	https://www.giambarhogar.com/account/robots.txt	C:/My%20Web%20Sites/proyecto3/www.giambarhogar.com/account/robots.html	(from https://www.giambarhogar.com/account/mi-lista-de-deseos)
16:50:08	2929/2929	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2011%20Dec%202023%2021:50:08%20GMT	https://www.giambarhogar.com/account/feed.xml	C:/My%20Web%20Sites/proyecto3/www.giambarhogar.com/account/feed.2b.delayed	(from https://www.giambarhogar.com/account/mi-lista-de-deseos)
16:50:10	685279/685279	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202023%2021:50:10%20GMT	https://www.giambarhogar.com/account/${n.uri}	C:/My%20Web%20Sites/proyecto3/www.giambarhogar.com/account/${n.html	(from https://www.giambarhogar.com/account/mi-lista-de-deseos)
16:50:11	376253/376253	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202023%2021:50:11%20GMT	https://www.giambarhogar.com/account/decodeURIComponent(e	C:/My%20Web%20Sites/proyecto3/www.giambarhogar.com/account/decodeURIComponent(e.html	(from https://www.giambarhogar.com/account/mi-lista-de-deseos)
16:50:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2011%20Dec%202023%2021:50:12%20GMT	https://www.giambarhogar.com/comprar-todo	C:/My%20Web%20Sites/proyecto3/www.giambarhogar.com/comprar-todo.2e.delayed	(from https://www.giambarhogar.com/cart-page)
16:50:14	5712/5712	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Dec%202023%2021:50:13%20GMT	https://static.wixstatic.com/media/5adaa3_7d48397f5d784a68ab591618dc8c79cc~mv2.jpg/v1/fill/w_179,h_101,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/5adaa3_7d48397f5d784a68ab591618dc8c79cc~mv2.jpg	C:/My%20Web%20Sites/proyecto3/static.wixstatic.com/media/5adaa3_7d48397f5d784a68ab591618dc8c79cc_mv2.jpg/v1/fill/w_179,h_101,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/5adaa3_7d48397f5d784a68ab591618dc8c79cc_mv2.jpg	(from https://www.giambarhogar.com/home)
16:50:14	3796/3796	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Dec%202023%2021:50:14%20GMT	https://static.wixstatic.com/media/5adaa3_256ef3528e214c579a00db382af5d6a6~mv2.jpg/v1/fill/w_82,h_108,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/5adaa3_256ef3528e214c579a00db382af5d6a6~mv2.jpg	C:/My%20Web%20Sites/proyecto3/static.wixstatic.com/media/5adaa3_256ef3528e214c579a00db382af5d6a6_mv2.jpg/v1/fill/w_82,h_108,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/5adaa3_256ef3528e214c579a00db382af5d6a6_mv2.jpg	(from https://www.giambarhogar.com/home)
16:50:15	3804/3804	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Dec%202023%2021:50:15%20GMT	https://static.wixstatic.com/media/5adaa3_256ef3528e214c579a00db382af5d6a6~mv2.jpg/v1/fill/w_82,h_109,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/5adaa3_256ef3528e214c579a00db382af5d6a6~mv2.jpg	C:/My%20Web%20Sites/proyecto3/static.wixstatic.com/media/5adaa3_256ef3528e214c579a00db382af5d6a6_mv2.jpg/v1/fill/w_82,h_109,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/5adaa3_256ef3528e214c579a00db382af5d6a6_mv2.jpg	(from https://www.giambarhogar.com/home)
16:50:15	4017/4017	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Dec%202023%2021:50:15%20GMT	https://static.wixstatic.com/media/7a7733_1fd828cc89b44a37be2e36b3344d725b~mv2.png/v1/fill/w_49,h_29,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/7a7733_1fd828cc89b44a37be2e36b3344d725b~mv2.png	C:/My%20Web%20Sites/proyecto3/static.wixstatic.com/media/7a7733_1fd828cc89b44a37be2e36b3344d725b_mv2.png/v1/fill/w_49,h_29,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/7a7733_1fd828cc89b44a37be2e36b3344d725b_mv2.png	(from https://www.giambarhogar.com/home)
16:50:20	21796/21796	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Dec%202023%2021:50:20%20GMT	https://static.wixstatic.com/media/035244_516142e5fd21466aaf92b39e0883e66f~mv2.png/v1/crop/x_26,y_16,w_346,h_239/fill/w_339,h_235,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/035244_516142e5fd21466aaf92b39e0883e66f~mv2.png	C:/My%20Web%20Sites/proyecto3/static.wixstatic.com/media/035244_516142e5fd21466aaf92b39e0883e66f_mv2.png/v1/crop/x_26,y_16,w_346,h_239/fill/w_339,h_235,al_c,q_85,usm_0.66_1.00_0.01,enc_au/035244_516142e5fd21466aaf92b39e0883e66f_mv2.33.delay	(from https://www.giambarhogar.com/account/robots.txt)
16:50:21	685279/685279	---MCZ	200	added ('OK')	text/html	etag:W/%229a8f4534aa3a24ebb7f11bbd67ac8caf%22	https://www.giambarhogar.com/account/$%7Bn.uri%7D	C:/My%20Web%20Sites/proyecto3/www.giambarhogar.com/account/${n-2.html	(from https://www.giambarhogar.com/account/${n.uri})
